SIPP,PickupDateFrom,PickupLocationCode,Duration,CurrentSellPrice,Netrate
MDMR,15/09/2023,Porto Airport,31,16.26,12.6
CDAR,29/09/2023,Porto Airport,31,20.83,26
CGAR,15/09/2023,Porto Airport,31,27.31,26.8
CGAR,22/09/2023,Porto Airport,31,21.33,26.8
NBMH,11/09/2023,Porto Airport,24,15.46,8.8
CGMR,11/09/2023,Porto Airport,11,18.4,13.8
CDAR,11/09/2023,Porto Airport,11,28.47,16.5
HDMR,11/09/2023,Porto Airport,11,15.4,7
DDMR,15/09/2023,Porto Airport,11,17.42,12
CWMR,15/09/2023,Porto Airport,11,27.01,18
CGMR,15/09/2023,Porto Airport,11,17.92,13.8
HDMR,15/09/2023,Porto Airport,11,14.92,7
CGAR,5/09/2023,Porto Airport,5,36.11,16.5
CGAR,5/09/2023,Porto Airport,1,56.49,18.8
CGAR,5/09/2023,Porto Airport,20,33.2,21.5
CGAR,5/09/2023,Porto Airport,7,33.2,16.5
CGAR,5/09/2023,Porto Airport,26,33.2,26.3
CGAR,5/09/2023,Porto Airport,12,33.2,17
CGAR,5/09/2023,Porto Airport,29,33.2,26.8
CGAR,5/09/2023,Porto Airport,11,33.2,17
CDMR,6/09/2023,Porto Airport,1,29.73,11.8
HDMR,5/09/2023,Porto Airport,3,17.81,8.5
HDMR,5/09/2023,Porto Airport,16,15.6,8.8
HDMR,5/09/2023,Porto Airport,22,15.6,9.3
HDMR,5/09/2023,Porto Airport,31,15.6,12.8
MCMR,11/09/2023,Porto Airport,19,15.56,8.4
HDMR,5/09/2023,Porto Airport,12,14.92,7
HDMR,5/09/2023,Porto Airport,19,15.6,8.8
MCMR,5/09/2023,Porto Airport,22,15.4,8.7
CDMR,11/09/2023,Porto Airport,19,17.76,15.1
HDMR,9/09/2023,Porto Airport,19,14.71,8.8
MCMR,5/09/2023,Porto Airport,25,15.4,8.7
MCMR,5/09/2023,Porto Airport,1,26.92,7.9
MCMR,5/09/2023,Porto Airport,6,17.98,7
MCMR,5/09/2023,Porto Airport,20,15.4,8.4
CDMR,6/09/2023,Porto Airport,21,17.76,15.8
CDMR,6/09/2023,Porto Airport,20,17.76,15.1
CDMR,6/09/2023,Porto Airport,28,17.76,16.6
MCMR,5/09/2023,Porto Airport,4,17.61,7
MCMR,5/09/2023,Porto Airport,15,15.4,8.4
CWMR,11/09/2023,Porto Airport,23,23.59,22.3
CDMR,6/09/2023,Porto Airport,23,17.76,15.8
CGMR,11/09/2023,Porto Airport,23,18.76,17.3
MCMR,6/09/2023,Porto Airport,26,15.56,8.7
MCMR,6/09/2023,Porto Airport,19,15.56,8.4
MCMR,6/09/2023,Porto Airport,28,15.56,11.7
MDMR,29/09/2023,Porto Airport,25,14.26,9
CGAR,29/09/2023,Porto Airport,25,21.33,26.3
DDMR,29/09/2023,Porto Airport,25,16.86,16.8
HDMR,5/09/2023,Porto Airport,10,14.92,7
HDMR,5/09/2023,Porto Airport,1,27.12,8.5
HDMR,5/09/2023,Porto Airport,29,15.6,12.8
NBMH,11/09/2023,Porto Airport,25,15.46,8.8
MCMR,6/09/2023,Porto Airport,10,14.23,6.6
MCMR,6/09/2023,Porto Airport,31,15.56,11.7
MCMR,6/09/2023,Porto Airport,3,16.62,7.9
MCMR,6/09/2023,Porto Airport,5,17.14,7
MCMR,6/09/2023,Porto Airport,14,15.56,6.6
MCMR,6/09/2023,Porto Airport,12,14.23,6.6
HDMR,2/09/2023,Porto Airport,19,15.62,8.8
MCMR,2/09/2023,Porto Airport,22,15.42,8.7
MCMR,2/09/2023,Porto Airport,25,15.42,8.7
MCMR,2/09/2023,Porto Airport,1,26.92,7.9
CDAR,9/09/2023,Porto Airport,23,31.07,25.8
MCMR,2/09/2023,Porto Airport,6,18.76,7
CDAR,9/09/2023,Porto Airport,14,31.07,16.5
MCMR,2/09/2023,Porto Airport,20,15.42,8.4
HDMR,9/09/2023,Porto Airport,3,19.66,8.5
CWMR,25/09/2023,Porto Airport,24,19.61,22.3
CGMR,25/09/2023,Porto Airport,24,18.15,17.3
CDAR,25/09/2023,Porto Airport,24,31.68,25.8
HDMR,25/09/2023,Porto Airport,24,15.15,9.3
CDMR,29/09/2023,Porto Airport,24,16.36,15.8
NBMH,29/09/2023,Porto Airport,24,14.06,8.8
CGAR,18/09/2023,Porto Airport,31,21.27,26.8
CGMR,18/09/2023,Porto Airport,31,18.15,17.5
DDMR,25/09/2023,Porto Airport,31,17.65,17.6
CDAR,18/09/2023,Porto Airport,31,20.77,26
DDMR,18/09/2023,Porto Airport,31,17.65,17.6
CWMR,18/09/2023,Porto Airport,31,20.95,24.3
MDMR,29/09/2023,Porto Airport,27,14.26,9
CGAR,29/09/2023,Porto Airport,27,21.33,26.3
DDMR,29/09/2023,Porto Airport,27,16.86,16.8
EDAR,22/09/2023,Porto Airport,12,26.8,16
CGMR,22/09/2023,Porto Airport,12,17.49,13.8
CDAR,22/09/2023,Porto Airport,12,27.3,16.5
EDAR,22/09/2023,Porto Airport,27,20.33,25.3
CGMR,22/09/2023,Porto Airport,27,17.36,17.3
CDAR,22/09/2023,Porto Airport,27,20.83,25.8
HDMR,22/09/2023,Porto Airport,27,14.36,9.3
MCMR,22/09/2023,Porto Airport,27,14.16,8.7
CGMR,15/09/2023,Porto Airport,27,19.36,17.3
CDAR,15/09/2023,Porto Airport,27,26.81,25.8
DDMR,18/09/2023,Porto Airport,6,20.15,12.3
CWMR,18/09/2023,Porto Airport,6,32.58,17.5
CDMR,25/09/2023,Porto Airport,6,18.83,11.3
MDMR,18/09/2023,Porto Airport,6,17.55,7.3
CGAR,18/09/2023,Porto Airport,6,35.08,16.5
CDMR,11/09/2023,Porto Airport,25,17.76,15.8
MCMR,11/09/2023,Porto Airport,25,15.56,8.7
CGMR,18/09/2023,Porto Airport,20,18.15,15.8
DDMR,25/09/2023,Porto Airport,20,17.65,16.1
CDAR,18/09/2023,Porto Airport,20,20.77,21
DDMR,18/09/2023,Porto Airport,20,17.65,16.1
CWMR,18/09/2023,Porto Airport,20,20.95,23
CGMR,2/09/2023,Porto Airport,29,18.62,17.5
SFAR,4/09/2023,Porto Airport,11,39.84,20.4
CGMR,2/09/2023,Porto Airport,12,17.51,13.8
SFAR,4/09/2023,Porto Airport,7,39.84,19.8
CGMR,2/09/2023,Porto Airport,27,18.62,17.3
CGMR,2/09/2023,Porto Airport,31,18.62,17.5
CGMR,2/09/2023,Porto Airport,7,17.51,13.3
SFAR,4/09/2023,Porto Airport,16,37.88,25.8
MCMR,6/09/2023,Porto Airport,27,15.56,8.7
SFAR,4/09/2023,Porto Airport,28,37.88,32.2
MCMR,6/09/2023,Porto Airport,29,15.56,11.7
MCMR,6/09/2023,Porto Airport,30,15.56,11.7
MCMR,6/09/2023,Porto Airport,8,14.23,6.6
SFAR,4/09/2023,Porto Airport,4,39.85,19.8
SFAR,4/09/2023,Porto Airport,14,37.88,20.4
CGMR,2/09/2023,Porto Airport,13,17.51,13.8
CGMR,2/09/2023,Porto Airport,5,21.96,13.3
MCMR,2/09/2023,Porto Airport,14,15.42,6.6
NBMH,2/09/2023,Porto Airport,14,15.32,6.7
NBMH,2/09/2023,Porto Airport,7,14.21,7.1
NBMH,2/09/2023,Porto Airport,1,26.82,8
NBMH,2/09/2023,Porto Airport,2,26.82,8
HDMR,9/09/2023,Porto Airport,26,14.71,9.3
HDMR,9/09/2023,Porto Airport,20,14.71,8.8
HDMR,9/09/2023,Porto Airport,27,14.71,9.3
CDMR,6/09/2023,Porto Airport,8,16.43,11
CDMR,6/09/2023,Porto Airport,26,17.76,15.8
CDMR,6/09/2023,Porto Airport,31,17.76,16.6
CDMR,6/09/2023,Porto Airport,16,17.76,15.1
HDMR,9/09/2023,Porto Airport,8,14.82,7
NBMH,2/09/2023,Porto Airport,12,14.21,6.7
CDMR,6/09/2023,Porto Airport,6,19.34,11.3
CDAR,11/09/2023,Porto Airport,23,31.98,25.8
HDMR,11/09/2023,Porto Airport,23,15.76,9.3
DDMR,15/09/2023,Porto Airport,23,18.86,16.8
CWMR,15/09/2023,Porto Airport,23,24.18,22.3
HDMR,15/09/2023,Porto Airport,23,16.36,9.3
MCMR,15/09/2023,Porto Airport,23,16.16,8.7
CDMR,15/09/2023,Porto Airport,23,18.36,15.8
CGAR,18/09/2023,Porto Airport,23,21.27,26.3
EDAR,22/09/2023,Porto Airport,23,20.33,25.3
CGMR,22/09/2023,Porto Airport,23,17.36,17.3
MCMR,2/09/2023,Porto Airport,17,15.42,8.4
MCMR,2/09/2023,Porto Airport,2,26.92,7.9
CDAR,22/09/2023,Porto Airport,23,20.83,25.8
MCMR,2/09/2023,Porto Airport,23,15.42,8.7
MCMR,2/09/2023,Porto Airport,13,14.31,6.6
MCMR,2/09/2023,Porto Airport,24,15.42,8.7
HDMR,22/09/2023,Porto Airport,23,14.36,9.3
MCMR,2/09/2023,Porto Airport,27,15.42,8.7
MCMR,22/09/2023,Porto Airport,23,14.16,8.7
CGMR,15/09/2023,Porto Airport,23,19.36,17.3
CDAR,15/09/2023,Porto Airport,23,26.81,25.8
MDMR,11/09/2023,Porto Airport,23,15.66,9
MCMR,2/09/2023,Porto Airport,29,15.42,11.7
CGAR,11/09/2023,Porto Airport,23,32.48,26.3
DDMR,11/09/2023,Porto Airport,23,18.26,16.8
CGMR,18/09/2023,Porto Airport,23,18.15,17.3
DDMR,25/09/2023,Porto Airport,23,17.65,16.8
CDAR,18/09/2023,Porto Airport,23,20.77,25.8
DDMR,18/09/2023,Porto Airport,23,17.65,16.8
CWMR,18/09/2023,Porto Airport,23,20.95,22.3
MCMR,25/09/2023,Porto Airport,24,14.95,8.7
NBMH,18/09/2023,Porto Airport,24,14.85,8.8
NBMH,25/09/2023,Porto Airport,24,14.85,8.8
EDAR,18/09/2023,Porto Airport,24,20.27,25.3
MDMR,22/09/2023,Porto Airport,24,14.26,9
MDMR,15/09/2023,Porto Airport,24,16.26,9
CDAR,29/09/2023,Porto Airport,24,20.83,25.8
CGAR,15/09/2023,Porto Airport,24,27.31,26.3
CGAR,22/09/2023,Porto Airport,24,21.33,26.3
DDMR,22/09/2023,Porto Airport,24,16.86,16.8
CGMR,29/09/2023,Porto Airport,24,17.36,17.3
CWMR,22/09/2023,Porto Airport,24,19.08,22.3
HDMR,29/09/2023,Porto Airport,24,14.36,9.3
MCMR,29/09/2023,Porto Airport,24,14.16,8.7
MDMR,25/09/2023,Porto Airport,24,15.05,9
CGAR,25/09/2023,Porto Airport,24,32.18,26.3
EDAR,25/09/2023,Porto Airport,24,31.18,25.3
EDAR,29/09/2023,Porto Airport,24,20.33,25.3
EDAR,11/09/2023,Porto Airport,24,31.48,25.3
MCMR,6/09/2023,Porto Airport,9,14.23,6.6
MCMR,6/09/2023,Porto Airport,7,14.23,7
CDMR,22/09/2023,Porto Airport,24,16.36,15.8
NBMH,22/09/2023,Porto Airport,24,14.06,8.8
CWMR,29/09/2023,Porto Airport,24,19.08,22.3
MCMR,6/09/2023,Porto Airport,18,15.56,8.4
CDMR,6/09/2023,Porto Airport,13,16.43,11
CDMR,6/09/2023,Porto Airport,27,17.76,15.8
CDMR,6/09/2023,Porto Airport,9,16.43,11
HDMR,18/09/2023,Porto Airport,24,15.15,9.3
MCMR,18/09/2023,Porto Airport,24,14.95,8.7
CDMR,18/09/2023,Porto Airport,24,17.15,15.8
CDAR,22/09/2023,Porto Airport,28,20.83,26
CWMR,2/09/2023,Porto Airport,30,26.04,24.3
HDMR,22/09/2023,Porto Airport,28,14.36,12.8
CWMR,2/09/2023,Porto Airport,2,49.81,22
CWMR,2/09/2023,Porto Airport,22,26.04,22.3
CWMR,2/09/2023,Porto Airport,21,26.04,22.3
MCMR,4/09/2023,Porto Airport,18,14.51,8.4
CDMR,4/09/2023,Porto Airport,13,16.92,11
CDMR,4/09/2023,Porto Airport,27,16.71,15.8
CDMR,4/09/2023,Porto Airport,9,16.92,11
CDMR,4/09/2023,Porto Airport,15,16.71,15.1
CDMR,4/09/2023,Porto Airport,19,16.71,15.1
CWMR,2/09/2023,Porto Airport,7,27.09,17.5
DDMR,2/09/2023,Porto Airport,6,21.46,12.3
CWMR,2/09/2023,Porto Airport,8,27.09,18
CWMR,2/09/2023,Porto Airport,6,33.23,17.5
CWMR,2/09/2023,Porto Airport,16,26.04,23
CWMR,2/09/2023,Porto Airport,10,27.09,18
CWMR,2/09/2023,Porto Airport,25,26.04,22.3
CDAR,2/09/2023,Porto Airport,21,44.58,25.8
CDAR,2/09/2023,Porto Airport,28,44.58,26
CDAR,2/09/2023,Porto Airport,11,45.78,16.5
CDAR,2/09/2023,Porto Airport,18,44.58,21
CDAR,2/09/2023,Porto Airport,13,45.78,16.5
CDAR,2/09/2023,Porto Airport,7,45.78,16
CDAR,2/09/2023,Porto Airport,1,70.51,18.3
CDAR,2/09/2023,Porto Airport,19,44.58,21
CDMR,4/09/2023,Porto Airport,5,20.96,11.3
CDMR,4/09/2023,Porto Airport,22,16.71,15.8
CDMR,4/09/2023,Porto Airport,25,16.71,15.8
CDMR,4/09/2023,Porto Airport,30,16.71,16.6
NBMH,2/09/2023,Porto Airport,19,15.32,8.5
HDMR,9/09/2023,Porto Airport,5,18.96,7.5
HDMR,9/09/2023,Porto Airport,14,14.71,7
HDMR,9/09/2023,Porto Airport,24,14.71,9.3
HDMR,9/09/2023,Porto Airport,9,14.82,7
NBMH,6/09/2023,Porto Airport,23,15.46,8.8
CDMR,22/09/2023,Porto Airport,21,16.36,15.8
NBMH,22/09/2023,Porto Airport,21,14.06,8.8
CWMR,29/09/2023,Porto Airport,21,19.08,22.3
NBMH,6/09/2023,Porto Airport,11,14.13,6.7
NBMH,6/09/2023,Porto Airport,21,15.46,8.8
NBMH,6/09/2023,Porto Airport,18,15.46,8.5
NBMH,6/09/2023,Porto Airport,27,15.46,8.8
HDMR,18/09/2023,Porto Airport,21,15.15,9.3
MCMR,18/09/2023,Porto Airport,21,14.95,8.7
NBMH,2/09/2023,Porto Airport,29,15.32,11.8
NBMH,2/09/2023,Porto Airport,26,15.32,8.8
NBMH,2/09/2023,Porto Airport,8,14.21,6.7
NBMH,2/09/2023,Porto Airport,30,15.32,11.8
CDMR,11/09/2023,Porto Airport,21,17.76,15.8
NBMH,2/09/2023,Porto Airport,5,18.66,7.1
NBMH,2/09/2023,Porto Airport,9,14.21,6.7
HDMR,9/09/2023,Porto Airport,25,14.71,9.3
HDMR,9/09/2023,Porto Airport,2,27.11,8.5
HDMR,9/09/2023,Porto Airport,21,14.71,9.3
HDMR,9/09/2023,Porto Airport,17,14.71,8.8
EDAR,11/09/2023,Porto Airport,21,31.48,25.3
HDMR,9/09/2023,Porto Airport,28,14.71,12.8
HDMR,9/09/2023,Porto Airport,15,14.71,8.8
HDMR,9/09/2023,Porto Airport,4,19.66,7.5
HDMR,9/09/2023,Porto Airport,18,14.71,8.8
MDMR,18/09/2023,Porto Airport,23,15.05,9
CDMR,25/09/2023,Porto Airport,23,17.15,15.8
HDMR,9/09/2023,Porto Airport,7,14.82,7.5
HDMR,9/09/2023,Porto Airport,30,14.71,12.8
MCMR,5/09/2023,Porto Airport,17,15.4,8.4
MCMR,5/09/2023,Porto Airport,2,26.92,7.9
MCMR,5/09/2023,Porto Airport,23,15.4,8.7
MCMR,5/09/2023,Porto Airport,13,14.72,6.6
MCMR,5/09/2023,Porto Airport,24,15.4,8.7
MCMR,5/09/2023,Porto Airport,27,15.4,8.7
MCMR,5/09/2023,Porto Airport,29,15.4,11.7
MCMR,5/09/2023,Porto Airport,30,15.4,11.7
MCMR,5/09/2023,Porto Airport,8,14.72,6.6
MDMR,6/09/2023,Porto Airport,13,14.33,6.8
MDMR,6/09/2023,Porto Airport,29,15.66,12.6
MDMR,6/09/2023,Porto Airport,17,15.66,8.6
MDMR,6/09/2023,Porto Airport,9,14.33,6.8
MDMR,6/09/2023,Porto Airport,21,15.66,9
MDMR,6/09/2023,Porto Airport,8,14.33,6.8
MDMR,6/09/2023,Porto Airport,11,14.33,6.8
MDMR,6/09/2023,Porto Airport,7,14.33,7.3
HDMR,9/09/2023,Porto Airport,23,14.71,9.3
HDMR,9/09/2023,Porto Airport,10,14.82,7
HDMR,9/09/2023,Porto Airport,1,27.11,8.5
HDMR,9/09/2023,Porto Airport,29,14.71,12.8
MCMR,5/09/2023,Porto Airport,16,15.4,8.4
MCMR,2/09/2023,Porto Airport,30,15.42,11.7
MCMR,2/09/2023,Porto Airport,8,14.31,6.6
MCMR,2/09/2023,Porto Airport,16,15.42,8.4
CDMR,6/09/2023,Porto Airport,17,17.76,15.1
CDMR,6/09/2023,Porto Airport,10,16.43,11
MCMR,15/09/2023,Porto Airport,11,14.72,6.6
CDMR,15/09/2023,Porto Airport,11,16.92,11
CGMR,18/09/2023,Porto Airport,11,17.01,13.8
DDMR,25/09/2023,Porto Airport,11,16.59,12
CDAR,18/09/2023,Porto Airport,11,26.54,16.5
DDMR,18/09/2023,Porto Airport,11,16.51,12
CWMR,18/09/2023,Porto Airport,11,24.62,18
CDMR,25/09/2023,Porto Airport,11,16.09,11
MDMR,18/09/2023,Porto Airport,11,13.91,6.8
CGAR,18/09/2023,Porto Airport,11,27.04,17
MDMR,29/09/2023,Porto Airport,22,14.26,9
CGAR,29/09/2023,Porto Airport,22,21.33,26.3
DDMR,29/09/2023,Porto Airport,22,16.86,16.8
CDMR,11/09/2023,Porto Airport,9,17.4,11
DDMR,15/09/2023,Porto Airport,19,18.86,16.1
CWMR,15/09/2023,Porto Airport,19,24.18,23
HDMR,15/09/2023,Porto Airport,19,16.36,8.8
MCMR,15/09/2023,Porto Airport,19,16.16,8.4
CDMR,15/09/2023,Porto Airport,19,18.36,15.1
MCMR,11/09/2023,Porto Airport,9,15.2,6.6
CGMR,18/09/2023,Porto Airport,19,18.15,15.8
DDMR,25/09/2023,Porto Airport,19,17.65,16.1
CDAR,18/09/2023,Porto Airport,19,20.77,21
DDMR,18/09/2023,Porto Airport,19,17.65,16.1
MCMR,11/09/2023,Porto Airport,21,15.56,8.7
MDMR,29/09/2023,Porto Airport,18,14.26,8.6
CGAR,29/09/2023,Porto Airport,18,21.33,21.5
CWMR,29/09/2023,Porto Airport,1,48.53,22
NBMH,22/09/2023,Porto Airport,1,26.03,8
EDAR,22/09/2023,Porto Airport,1,46.99,16.5
NBMH,15/09/2023,Porto Airport,1,26.81,8
HDMR,9/09/2023,Porto Airport,16,14.71,8.8
HDMR,9/09/2023,Porto Airport,22,14.71,9.3
HDMR,9/09/2023,Porto Airport,31,14.71,12.8
NBMH,15/09/2023,Porto Airport,24,16.06,8.8
EDAR,15/09/2023,Porto Airport,24,26.31,25.3
HDMR,9/09/2023,Porto Airport,12,14.82,7
MCMR,2/09/2023,Porto Airport,4,16.76,7
MCMR,2/09/2023,Porto Airport,15,15.42,8.4
CDMR,5/09/2023,Porto Airport,21,17.6,15.8
CDMR,5/09/2023,Porto Airport,20,17.6,15.1
CDMR,5/09/2023,Porto Airport,28,17.6,16.6
CDMR,5/09/2023,Porto Airport,23,17.6,15.8
CDMR,5/09/2023,Porto Airport,6,20.18,11.3
CDMR,5/09/2023,Porto Airport,17,17.6,15.1
CDMR,5/09/2023,Porto Airport,10,16.92,11
MCMR,9/09/2023,Porto Airport,16,14.51,8.4
MCMR,9/09/2023,Porto Airport,21,14.51,8.7
CDMR,5/09/2023,Porto Airport,7,16.92,11.3
CDMR,2/09/2023,Porto Airport,18,17.62,15.1
CDMR,5/09/2023,Porto Airport,14,17.6,11
CDMR,5/09/2023,Porto Airport,3,19.81,11.8
CDMR,5/09/2023,Porto Airport,11,16.92,11
NBMH,6/09/2023,Porto Airport,6,17.04,7.1
NBMH,6/09/2023,Porto Airport,4,16.52,7.1
NBMH,6/09/2023,Porto Airport,25,15.46,8.8
NBMH,6/09/2023,Porto Airport,14,15.46,6.7
NBMH,6/09/2023,Porto Airport,7,14.13,7.1
NBMH,6/09/2023,Porto Airport,1,27.43,8
NBMH,6/09/2023,Porto Airport,2,27.43,8
NBMH,6/09/2023,Porto Airport,12,14.13,6.7
NBMH,6/09/2023,Porto Airport,19,15.46,8.5
HDMR,9/09/2023,Porto Airport,11,14.82,7
MCMR,5/09/2023,Porto Airport,11,14.72,6.6
MCMR,5/09/2023,Porto Airport,26,15.4,8.7
MCMR,5/09/2023,Porto Airport,19,15.4,8.4
MCMR,5/09/2023,Porto Airport,28,15.4,11.7
MCMR,5/09/2023,Porto Airport,10,14.72,6.6
MDMR,29/09/2023,Porto Airport,21,14.26,9
CGAR,29/09/2023,Porto Airport,21,21.33,26.3
DDMR,29/09/2023,Porto Airport,21,16.86,16.8
EDAR,2/09/2023,Porto Airport,11,45.28,16
EDAR,2/09/2023,Porto Airport,19,44.08,20.5
EDAR,2/09/2023,Porto Airport,24,44.08,25.3
MCMR,9/09/2023,Porto Airport,22,14.51,8.7
EDAR,2/09/2023,Porto Airport,29,44.08,25.3
EDAR,2/09/2023,Porto Airport,7,45.28,15.5
MCMR,2/09/2023,Porto Airport,12,14.31,6.6
MCMR,2/09/2023,Porto Airport,9,14.31,6.6
MCMR,2/09/2023,Porto Airport,7,14.31,7
MCMR,2/09/2023,Porto Airport,18,15.42,8.4
HDMR,29/09/2023,Porto Airport,20,14.36,8.8
MCMR,29/09/2023,Porto Airport,20,14.16,8.4
MDMR,25/09/2023,Porto Airport,20,15.05,8.6
CGAR,25/09/2023,Porto Airport,20,32.18,21.5
EDAR,25/09/2023,Porto Airport,20,31.18,20.5
CWMR,25/09/2023,Porto Airport,20,19.61,23
CGMR,25/09/2023,Porto Airport,20,18.15,15.8
CDAR,25/09/2023,Porto Airport,20,31.68,21
CDMR,29/09/2023,Porto Airport,20,16.36,15.1
NBMH,29/09/2023,Porto Airport,20,14.06,8.5
EDAR,29/09/2023,Porto Airport,20,20.33,20.5
EDAR,11/09/2023,Porto Airport,20,31.48,20.5
MDMR,18/09/2023,Porto Airport,20,15.05,8.6
CDMR,25/09/2023,Porto Airport,20,17.15,15.1
MDMR,29/09/2023,Porto Airport,20,14.26,8.6
CGAR,29/09/2023,Porto Airport,20,21.33,21.5
DDMR,29/09/2023,Porto Airport,20,16.86,16.1
CGAR,18/09/2023,Porto Airport,20,21.27,21.5
NBMH,11/09/2023,Porto Airport,4,17.08,7.1
HDMR,29/09/2023,Porto Airport,15,14.36,8.8
MCMR,29/09/2023,Porto Airport,15,14.16,8.4
MDMR,25/09/2023,Porto Airport,15,15.05,8.6
CGAR,25/09/2023,Porto Airport,15,32.18,21.5
CWMR,25/09/2023,Porto Airport,15,19.61,23
CGMR,25/09/2023,Porto Airport,15,18.15,15.8
CDAR,25/09/2023,Porto Airport,15,31.68,21
HDMR,25/09/2023,Porto Airport,15,15.15,8.8
CDMR,29/09/2023,Porto Airport,15,16.36,15.1
NBMH,29/09/2023,Porto Airport,15,14.06,8.5
EDAR,29/09/2023,Porto Airport,15,20.33,20.5
CDMR,18/09/2023,Porto Airport,15,17.15,15.1
NBMH,15/09/2023,Porto Airport,15,16.06,8.5
EDAR,15/09/2023,Porto Airport,15,26.31,20.5
MCMR,25/09/2023,Porto Airport,15,14.95,8.4
NBMH,18/09/2023,Porto Airport,15,14.85,8.5
NBMH,25/09/2023,Porto Airport,15,14.85,8.5
EDAR,18/09/2023,Porto Airport,15,20.27,20.5
MDMR,22/09/2023,Porto Airport,15,14.26,8.6
MDMR,15/09/2023,Porto Airport,15,16.26,8.6
CDAR,29/09/2023,Porto Airport,15,20.83,21
CGAR,15/09/2023,Porto Airport,15,27.31,21.5
CGAR,22/09/2023,Porto Airport,15,21.33,21.5
DDMR,22/09/2023,Porto Airport,15,16.86,16.1
CDMR,4/09/2023,Porto Airport,29,16.71,16.6
CDMR,4/09/2023,Porto Airport,24,16.71,15.8
CDMR,4/09/2023,Porto Airport,12,16.92,11
CDMR,4/09/2023,Porto Airport,18,16.71,15.1
CDAR,2/09/2023,Porto Airport,3,50.06,18.3
NBMH,11/09/2023,Porto Airport,27,15.46,8.8
CWMR,9/09/2023,Porto Airport,29,23.84,24.3
CDMR,4/09/2023,Porto Airport,1,29.12,11.8
CWMR,9/09/2023,Porto Airport,12,26.87,18
CWMR,9/09/2023,Porto Airport,17,23.84,23
CWMR,9/09/2023,Porto Airport,4,38.7,17.5
CWMR,9/09/2023,Porto Airport,24,23.84,22.3
CWMR,9/09/2023,Porto Airport,21,23.84,22.3
CWMR,9/09/2023,Porto Airport,7,26.87,17.5
CWMR,9/09/2023,Porto Airport,28,23.84,24.3
CWMR,9/09/2023,Porto Airport,15,23.84,23
CDAR,5/09/2023,Porto Airport,22,32.7,25.8
CDAR,5/09/2023,Porto Airport,9,32.7,16.5
CDMR,4/09/2023,Porto Airport,21,16.71,15.8
CDMR,4/09/2023,Porto Airport,20,16.71,15.1
CDMR,4/09/2023,Porto Airport,28,16.71,16.6
CDMR,4/09/2023,Porto Airport,23,16.71,15.8
CDMR,4/09/2023,Porto Airport,6,20.96,11.3
CDAR,6/09/2023,Porto Airport,8,41.88,16.5
CDAR,6/09/2023,Porto Airport,20,36.48,21
CDAR,6/09/2023,Porto Airport,5,46.96,16
CDAR,6/09/2023,Porto Airport,30,36.48,26
CWMR,9/09/2023,Porto Airport,9,26.87,18
CDMR,4/09/2023,Porto Airport,17,16.71,15.1
CDAR,5/09/2023,Porto Airport,21,32.7,25.8
MCMR,11/09/2023,Porto Airport,26,15.56,8.7
CDMR,6/09/2023,Porto Airport,7,16.43,11.3
MCMR,2/09/2023,Porto Airport,21,15.42,8.7
CDMR,6/09/2023,Porto Airport,14,17.76,11
MCMR,5/09/2023,Porto Airport,21,15.4,8.7
HDMR,9/09/2023,Porto Airport,13,14.82,7
HDMR,9/09/2023,Porto Airport,6,18.96,7.5
CWMR,18/09/2023,Porto Airport,19,20.95,23
MDMR,18/09/2023,Porto Airport,19,15.05,8.6
CDMR,25/09/2023,Porto Airport,19,17.15,15.1
CGAR,18/09/2023,Porto Airport,19,21.27,21.5
MCMR,2/09/2023,Porto Airport,11,14.31,6.6
MCMR,2/09/2023,Porto Airport,26,15.42,8.7
MCMR,2/09/2023,Porto Airport,19,15.42,8.4
MCMR,2/09/2023,Porto Airport,28,15.42,11.7
CDMR,6/09/2023,Porto Airport,3,18.82,11.8
MCMR,2/09/2023,Porto Airport,10,14.31,6.6
CDMR,6/09/2023,Porto Airport,11,16.43,11
CDMR,6/09/2023,Porto Airport,4,18.82,11.3
CDMR,6/09/2023,Porto Airport,2,29.73,11.8
MCMR,2/09/2023,Porto Airport,31,15.42,11.7
MCMR,2/09/2023,Porto Airport,3,16.76,7.9
MCMR,2/09/2023,Porto Airport,5,18.76,7
NBMH,5/09/2023,Porto Airport,21,15.3,8.8
NBMH,5/09/2023,Porto Airport,18,15.3,8.5
NBMH,5/09/2023,Porto Airport,27,15.3,8.8
MCMR,11/09/2023,Porto Airport,16,15.56,8.4
EDAR,6/09/2023,Porto Airport,20,35.98,20.5
EDAR,6/09/2023,Porto Airport,14,35.98,16
NBMH,5/09/2023,Porto Airport,22,15.3,8.8
CDMR,29/09/2023,Porto Airport,16,16.36,15.1
NBMH,29/09/2023,Porto Airport,16,14.06,8.5
NBMH,6/09/2023,Porto Airport,29,15.46,11.8
NBMH,6/09/2023,Porto Airport,26,15.46,8.8
NBMH,6/09/2023,Porto Airport,8,14.13,6.7
EDAR,6/09/2023,Porto Airport,26,35.98,25.3
EDAR,6/09/2023,Porto Airport,9,41.38,16
EDAR,6/09/2023,Porto Airport,5,46.46,15.5
EDAR,6/09/2023,Porto Airport,17,35.98,20.5
EDAR,6/09/2023,Porto Airport,22,35.98,25.3
EDAR,6/09/2023,Porto Airport,12,41.38,16
EDAR,6/09/2023,Porto Airport,2,70.44,16.5
