BatchId,market,rentaldate,pickuplocation,locationcode,vehiclecategory,vehiclecategoryid,totalvehicles,extractdate
51860,UsNativeCampers,8/25/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/25/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/25/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,8/26/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,8/26/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,8/26/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,8/26/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,8/26/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,11,3/03/2023
51860,UsNativeCampers,8/26/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,8/26/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/26/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/26/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,8/27/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,8/27/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,8/27/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,8/27/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,8/27/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,8/27/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,8/27/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/27/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/27/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,8/28/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,8/28/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,8/28/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,8/28/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,8/28/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,8/28/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,8/28/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/28/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/28/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,8/29/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,8/29/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,8/29/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,8/29/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,8/29/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,8/29/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,8/29/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/29/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/29/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,8/30/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,8/30/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,8/30/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,8/30/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,8/30/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,8/30/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,8/30/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/30/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/30/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,8/31/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,8/31/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,8/31/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,8/31/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,8/31/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,8/31/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,8/31/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,8/31/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,8/31/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,9/01/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/01/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/01/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/01/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/01/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/01/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/01/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/01/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/01/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,9/02/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/02/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/02/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/02/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/02/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/02/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/02/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/02/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/02/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/03/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/03/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/03/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/03/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/03/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/03/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/03/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/03/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/03/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/04/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/04/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/04/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/04/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/04/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/04/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/04/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/04/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/04/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/05/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/05/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/05/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/05/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/05/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/05/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/05/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/05/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/05/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/06/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/06/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/06/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/06/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/06/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/06/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/06/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/06/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/06/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/07/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/07/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/07/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/07/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/07/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/07/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/07/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/07/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/07/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/08/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/08/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/08/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/08/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/08/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/08/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/08/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/08/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/08/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/09/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/09/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/09/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/09/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/09/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/09/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/09/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/09/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/09/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/10/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/10/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/10/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/10/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/10/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/10/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/10/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/10/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/10/2023,Salt Lake City,SLC,Squad Campervan,8,8,3/03/2023
51860,UsNativeCampers,9/11/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/11/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/11/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/11/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/11/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/11/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/11/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,1,3/03/2023
51860,UsNativeCampers,9/11/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/11/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/11/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,9/12/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/12/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/12/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/12/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/12/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/12/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/12/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,1,3/03/2023
51860,UsNativeCampers,9/12/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/12/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/12/2023,Salt Lake City,SLC,Squad Campervan,8,7,3/03/2023
51860,UsNativeCampers,9/13/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/13/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/13/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/13/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/13/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/13/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/13/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,1,3/03/2023
51860,UsNativeCampers,9/13/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/13/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/13/2023,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/14/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/14/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/14/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/14/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/14/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,10,3/03/2023
51860,UsNativeCampers,9/14/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/14/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,1,3/03/2023
51860,UsNativeCampers,9/14/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/14/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/14/2023,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/15/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/15/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/15/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/15/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/15/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,11,3/03/2023
51860,UsNativeCampers,9/15/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/15/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,1,3/03/2023
51860,UsNativeCampers,9/15/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/15/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/15/2023,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/16/2023,Denver,DENVER,Biggie Campervan,7,15,3/03/2023
51860,UsNativeCampers,9/16/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/16/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/16/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/16/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,11,3/03/2023
51860,UsNativeCampers,9/16/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/16/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,1,3/03/2023
51860,UsNativeCampers,9/16/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/16/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/16/2023,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/17/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/17/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/17/2023,Denver,DENVER,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,9/17/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/17/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,12,3/03/2023
51860,UsNativeCampers,9/17/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/17/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,2,3/03/2023
51860,UsNativeCampers,9/17/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/17/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/17/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/18/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/18/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/18/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/18/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/18/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,12,3/03/2023
51860,UsNativeCampers,9/18/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/18/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,9/18/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/18/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/18/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/19/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/19/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/19/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/19/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/19/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,12,3/03/2023
51860,UsNativeCampers,9/19/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/19/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,9/19/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/19/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/19/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/20/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/20/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/20/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/20/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/20/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,12,3/03/2023
51860,UsNativeCampers,9/20/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/20/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,9/20/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/20/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/20/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/21/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/21/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/21/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/21/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/21/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,12,3/03/2023
51860,UsNativeCampers,9/21/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/21/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,9/21/2023,Salt Lake City,SLC,Biggie Campervan,7,7,3/03/2023
51860,UsNativeCampers,9/21/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/21/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/22/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/22/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/22/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/22/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/22/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,11,3/03/2023
51860,UsNativeCampers,9/22/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/22/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,9/22/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/22/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/22/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/23/2023,Denver,DENVER,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,9/23/2023,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,9/23/2023,Denver,DENVER,Squad Campervan,8,5,3/03/2023
51860,UsNativeCampers,9/23/2023,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,9/23/2023,Las Vegas,LAS VEGAS,Biggie Campervan,7,11,3/03/2023
51860,UsNativeCampers,9/23/2023,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,9/23/2023,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,9/23/2023,Salt Lake City,SLC,Biggie Campervan,7,8,3/03/2023
51860,UsNativeCampers,9/23/2023,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,9/23/2023,Salt Lake City,SLC,Squad Campervan,8,5,3/03/2023
